선박용도(통계용),사건명,위도,경도
기타선,기타선 623덕성호 선원부상사건,33.42805556,126.9177778
기타선,부선 일광7002호 선원실종사건,37.49972222,129.1558333
기타선,부선 대광1호 침수사건,35.08222222,129.0033333
기타선,인도네시아 해경정 조타장치손상사건,35.98666667,126.6483333
기타선,부선 협진1호 해양오염사건,35.11805556,129.0522222
기타선,카페리선 항로페리호 부선 성희3호 충돌사건,34.76805556,126.1294444
기타선,"낚시어선 파트너호, 부선 금신에스비2005호 충돌사건",35.9375,126.5286111
기타선,부선 유창11호 좌초사건,36.7125,126.1205556
기타선,부선 장성101호 침수사건,37.44527778,126.6122222
기타선,부선 독수리제3호 침몰사건,35.12555556,128.6991667
기타선,부선 해안5호 해양오염사건,35.12333333,129.0586111
기타선,부선 고려1호 기타사건,34.78555556,126.41
기타선,부선 삼화1호 어선 원장호 충돌사건,34.32166667,126.7486111
기타선,크레인부선 광보호 해양오염사건,36.42777778,126.5027778
기타선,해저준설부선 제5데콤스호 화재사건,35.08305556,129.0036111
기타선,부선 왕산호 작업원사망사건,36.24916667,126.5388889
기타선,부선 광702호 화재사건,34.31833333,126.7525
기타선,예인선 102대성호의 피예인부선 삼화2호 침수사건,34.125,126.5722222
기타선,부선 동진1호 침수사건,34.91666667,128.0833333
기타선,예인선 대양3호의 피예인부선 동진1호 침수사건,34.91666667,128.0833333
기타선,부선 108송양호 해양오염사건,35.50055556,129.3705556
기타선,예인선 명성12호의 피예인부선 명성78호 어선 101명신호 충돌사건,34.63444444,127.5722222
기타선,"부선 신동1호, 부선 해성호 충돌사건",35.45388889,129.3661111
기타선,부선 행복2호 좌초사건,34.56833333,127.6894444
기타선,부선 협성에스비2호(협성SB-2) 좌초사건,35.165,128.5966667
기타선,부선 초석3호 속구손상사건,35.76666667,126.45
기타선,어선 수영호 · 예인선 남창호의 피예인부선 대길5호 충돌사건,34.66666667,128.5
기타선,부선 바다60호 침몰사건,35.99416667,126.7080556
기타선,부선 영선호 침수사건,36.9325,126.8611111
기타선,예인선 제301조양호의 피예인부선 일조1호 부선 신흥1001호 충돌사건,34.85722222,126.1727778
기타선,"예인선 301조양호의 피예인부선 건민17000호, 어선 광해호 충돌사건",36.31916667,126.3252778
기타선,도선 112일신호 침수사건,34.81666667,128.1833333
기타선,부선 웅진에스비이16호 좌초사건,35.97916667,126.6227778
기타선,부선 동광호 침수사건,35.565,129.5088889
기타선,부선 명지2호 운항저해사건,35.9925,126.7113889
기타선,부선 파나시아호 화재사건,35.065,128.7738889
기타선,"어업지도선 무궁화14호, 어선 대광호 충돌사건",36.065,126.4025
기타선,부선 천일3002호 화재사건,37.02027778,126.3886111
기타선,부선 2012포스코호 침수사건,34.36611111,126.1347222
기타선,부선 대성28호 좌초사건,34.245,125.9511111
기타선,경비함정 279함 어선 제55신방호 충돌사건,34.23444444,126.9019444
기타선,일반부선 해운3호 해양오염사건,36.99722222,126.7947222
기타선,"예인선 302성신호의 피예인부선 성신5001호, 부선 이수100호 충돌사건",37.01305556,126.4416667
기타선,"어선 제555창영호, 부선 태광9호 충돌사건",34.57861111,127.7516667
기타선,"예인선 302성신호의 피예인부선 성신5001호, 부선 이수100호 충돌사건",37.01305556,126.4416667
기타선,"예인선 76해동호의 피예인부선 대원105호, 어선 인광호 충돌사건",37.43444444,126.5933333
기타선,부선 105월미호 운항저해사건,37.69583333,126.3813889
기타선,작업바지선 경동209호 좌초사건,35.35555556,129.3411111
기타선,"예인선 제103삼양의 피예인부선 보은비1호, 어선 길호 충돌사건",37.52277778,129.1536111
기타선,도선 세종1호 운항저해사건,37.49305556,126.5822222
기타선,부선 신동2000호 화재사건,34.73027778,128.6225
기타선,부선(기름저장 해상구조물) 1해성호 해양오염사건,35.12611111,129.0633333
기타선,예인선 보성티-15호의 피예인부선 보성비-7호 · 부선 대정1호 충돌사건,35.45,129.3666667
기타선,부선 성희호 운항저해사건,34.855,127.65
기타선,부선 은성호 속구손상사건,34.765,126.3458333
기타선,"카페리선 미래13호 등 3척 충돌, 등주접촉사건",37.46083333,130.8786111
기타선,부선 남해2호 침수사건,34.39833333,127.2619444
기타선,"어선 제13성복호, 크레인부선 고려2호 충돌사건",36.27777778,126.2741667
기타선,"예인선 63백두호의 피예인부선 102백두호, 무등록선박 부선 충돌사건",34.85,126.2
기타선,부선 경동2003호 기타사건,35.095,129.0341667
기타선,예인선 준성호의 피예인부선 2003경동호 선원사망사건,34.885,127.6838889
기타선,부선 와이케이에스비-1호 전복사건,37.03333333,126.5569444
기타선,예인선 92삼양호의 피예인부선 삼우호  · 화물선 달사(DALSA) 충돌사건,35.11944444,129.0533333
기타선,부선 성진101호 좌초사건,33.31055556,126.1513889
기타선,부선 협력2500호 화재사건,35.09555556,129.0394444
기타선,실습선 청해진호 해양오염사건,33.99055556,126.9047222
기타선,"모터보트 헌터호, 부선 신명호 충돌사건",37.47944444,129.1672222
기타선,부선 만경7호 운항저해사건,36.35333333,129.3888889
기타선,예인선 제203대성호의 피예인부선 선남5호 좌초사건,35.0825,126.1294444
기타선,"부선 산청2700호, 어선 해진호 충돌사건",37.65,129.0555556
기타선,예인선 501고려호의 피예인부선 현대3001호 선원실종사건,35.0925,129.0944444
기타선,부선 은아호 화재사건,37.50305556,126.5808333
기타선,예인선 1001창영호 피예인부선 현대81 양식장손상사건,34.31722222,126.4502778
기타선,"부선 시온호, 컨테이너선 아브얀 충돌사건",37.33944444,126.6447222
기타선,예인선 102한진호의 피예인부선 제202한성호 교각 접촉사건,34.92611111,128.5452778
기타선,"어선 유승호, 부선 사하5호 충돌사건",34.31944444,126.7519444
기타선,어업지도선 무궁화4호 단속정 폭발사건,34.63416667,128.2730556
기타선,어업지도단속선 무궁화33호 좌초사건,33.52888889,126.5527778
기타선,부선 신광호 등 3척 침몰사건,35.0925,129.0725
기타선,부선 이스트랜드호 좌초사건,33.35638889,126.1797222
기타선,부선 이스트랜드1호 기타사건,33.405,126.225
기타선,"예인선 보성리더호의 피예인부선 삼양호 침몰, 제101동아호 침수사건",25.10583333,119.5647222
기타선,부선 이수8호 운항저해사건,36.67416667,126.1322222
기타선,"어선 제2태산호, 예인선 102다양호의 피예인부선 제11동방호 충돌사건",36.35861111,129.3908333
기타선,"부선 신동1호, 부선 해성호 충돌사건",35.45388889,129.3661111
기타선,부선 금정에스비1101호 감천항 안벽 손상사건,35.08416667,129.0013889
기타선,예인선 주안2호의 피예인부선 부진호  · 어선 5태화호 충돌사건,34.9,128.0833333
기타선,예인선 영광티-1호의 피예인부선 신양209호ㆍ어선 만선호 충돌사건 ,35.98722222,126.6930556
기타선,일반부선 금신2001호 해양오염사건,35.09722222,129.045
기타선,부선 유성호 화재사건,37.01694444,126.415
기타선,부선 해연3000호 등 2척 속구손상사건,35.09055556,129.1005556
기타선,부선 금신1001호 운항저해사건,35.47138889,129.3825
기타선,"어선 29만복호, 예인선 삼성5호의 부선 와이케이에스비6호 충돌사건",35.98222222,126.6333333
기타선,부선 해연3000호 등 2척 속구손상사건,35.09055556,129.1005556
기타선,"기타선 제2001철용호, 어선 제21덕성호 충돌사건",35.03333333,126.1833333
기타선,예인선 88동아호의 피예인부선 서진3001호 침몰사건,34.75194444,128.3519444
기타선,부선  9001신흥호 부선 세?102호 기타 사건,35.09888889,129.1038889
기타선,부선10001현대보령호 등 2척 침수사건,35.0925,129.0725
기타선,부선 명지8호 좌초사건,37.48333333,129.1666667
기타선,예인선 오대양12호의 피예인부선 태양22호 침수사건,37.47416667,126.5863889
기타선,부선 103부일호 침몰사건,34.76388889,126.3516667
기타선,예인선 신정101호의 피예인부선 제7001신정호·예인선 재영88호의 피예인부선 세진3000호 충돌사건,35.0075,128.9366667
기타선,부선 해양3001호 등 2척 화재사건,35.07305556,128.9930556
기타선,부선 비씨-1호(BC-1호) 침몰사건,35.11666667,128.6875
기타선,부선 태양3200호 선원부상사건,33.51972222,126.5275
기타선,부선 우창1호 좌초사건,34.80444444,126.3644444
기타선,부선 장원6001호 침수사건,37.05388889,126.5183333
기타선,부선 해광3001호 화재사건,37.46666667,129.1666667
기타선,부선 해광3001호 운항저해사건,35.99444444,129.4388889
기타선,부선 경성3001호 화재사건,34.89861111,128.7069444
기타선,일체형압항선 디베랴1호의 압항부선 디베랴2호 준설부선 삼양3500호 충돌사건,33.47361111,126.3327778
기타선,여객선 남해스타호·부선 경영5호 충돌사건,34.04944444,125.1266667
기타선,공사작업용부선 교동비피150호 화재사건,37.44666667,126.6052778
기타선,예선 금창303호의 피예인부선 동성3001호 웅천대교 접촉사건,35.08277778,128.78
기타선,부선 건우3700호 운항저해사건,33.24055556,126.3297222
기타선,부선 삼성제11호 침수사건,34.92166667,128.4322222
기타선,부선 조원지13호 좌초사건,38.01083333,128.7330556
기타선,부선 강성3500호 침수사건,34.37472222,126.1341667
기타선,부선 강성3500호 전복사건,34.33777778,126.7547222
기타선,"어선 성진호, 부선 만송3005호 충돌사건",37.88166667,128.84
기타선,어업실습선 탐양호 부두접촉사건,37.54972222,129.1125
기타선,예인선 에이치제이호의 피예인부선 동창3500호 등부표 접촉사건,35.0725,128.7802778
기타선,예인선 성우1호의 피예인부선 성보3003호 침수사건,36.28833333,126.3566667
기타선,부선 대진15호 운항저해사건,36.35722222,129.3919444
기타선,케미칼운반부선 제3효동케미호 화재사건,34.865,127.7283333
기타선,"어선 만나호, 부선 안진102호 충돌사건",37.53888889,129.1305556
기타선,"예인선 한성1호의 피예인부선 현재1호, 어선 대원호 충돌사건",36.34055556,126.4161111
기타선,예인선 신한1004의 피예인부선 신한1005호 무등록부선 충돌사건,35.13361111,126.1430556
기타선,부선 현성피2호 해양오염사건,37.01777778,126.4158333
기타선,부선 새만금펌프준설88호 화재사건,35.78944444,126.6308333
기타선,"예인선 유진2호의 피예인부선 301삼원호, 예인선 한성호의 피예인부선 12태양호 충돌사건",37.43166667,126.5966667
기타선,예인선 101성인호  피예인부선 조양 5001호 안전저해사건(예인줄),35.43166667,129.3722222
기타선,부선 양승에이치1501호 기타사건,35.99055556,126.7036111
기타선,부선 제302고려호 침수사건,34.36888889,126.1180556
기타선,예인선 우성호의 피예인부선 연안호 전복사건,35.78694444,126.4697222
기타선,"예인선 우선호, 부선 서해3500호 충돌사건",35.78916667,126.475
기타선,부선 삼양8005호 · 예인선 101금신호의 피예인부선 해양5001호 충돌사건,35.07111111,128.7955556
기타선,부선 해양5001호 전복사건,35.42388889,129.3677778
기타선,부선 해양5001호 해양오염사건,35.0875,129.3319444
기타선,예인선 창일201호의 피예인부선 창일5호어선 제3영화호 충돌사건,37.73944444,129.0063889
기타선,부선 신광호 등 3척 침몰사건,35.0925,129.0725
기타선,예인선 신정101호의 피예인부선 제7001신정호·예인선 재영88호의 피예인부선 세진3000호 충돌사건,35.0075,128.9366667
기타선,예인선 일광3호의 피예인부선 5001명성호 교각 접촉사건,34.88388889,128.4733333
기타선,부선 5001명성호 운항저해사건,37.41666667,129.2166667
기타선,예인선 만성호의 피예인부선 제202한성호 운항저해사건,34.46777778,127.4416667
기타선,예인선 102한진호의 피예인부선 제202한성호 운항저해사건,37.835,128.8783333
기타선,부선 제202한성호 기타사건,35.09611111,129.0705556
기타선,예인선 707대진호의 피예인부선 제202한성호 침몰사건,37.775,129.0183333
기타선,부선 코엔1호 부두접촉사건,34.32,126.75
기타선,"기타선 코렐2호, 어선 명랑호 충돌사건",36.48333333,129.4833333
기타선,시멘트운반선 청양호부선 삼양9호 충돌사건,37.49333333,129.1377778
기타선,크레인부선 라메르호 기타사건,35.09055556,129.1
기타선,준설선 이수피-2호 침몰사건,36.93916667,126.8569444
기타선,"어선 제2동해호, 부선 해양5002호 충돌사건",38.44277778,128.4705556
기타선,준설선 협성 피-9호 해양오염사건,37.18527778,126.6505556
기타선,예인선 201성인호의 피예인부선 다산500호 운항저해사건,35.18333333,126.0333333
기타선,"부선 삼양비1호, 어선 성남호 충돌사건",36.64527778,126.1644444
기타선,부선 영인5001호 속구손상사건,35.04916667,128.9991667
기타선,부선 101정진호 속구손상사건,35.08916667,129.05
기타선,예인선 희진호의 피예인부선 장원 5001호·어선 N0101한일호 충돌사건,34.66666667,128.5333333
기타선,예선 남영호의 피예인부선 장원5001호 어선 3만성호 충돌사건,33.09444444,128.6780556
기타선,예인선 희진호의 피예인부선 건민5001호 침수사건,35.16277778,129.205
기타선,일반부선 강남5001호 작업원부상사건,35.19138889,128.5911111
기타선,부선 동성5003호 속구손상사건,35.09472222,129.0733333
기타선,예인선 29조양호의 피예인부선 해광5005호 · 화물선 팀가드(TIMGAD) 충돌사건,35.21,128.5833333
기타선,부선 진영호 침수사건,36.82611111,126.3269444
기타선,부선 신광호 등 3척 침몰사건,35.0925,129.0725
기타선,예인선 1003종영호의 피예인부선 종영5005호의 방파제 접촉사건,34.86833333,128.4697222
기타선,예인선 101성인호의 피예인부선 세기5001호 좌초사건,34.0475,125.1236111
기타선,낚시어선 동성호 · 부선 제7한강호 충돌사건,35.11694444,128.6836111
기타선,부선 영광씨-3호 화재사건,35.98333333,126.6733333
기타선,"예인선 성덕2호, 피예인 크레인부선 영광시-3호 침몰사건",37.94083333,125.8180556
기타선,준설선 와이케이지2호 작업자 부상사건,35.45416667,129.3813889
기타선,부선 와이케이에스비16호 해양오염사건,36.25888889,126.5072222
기타선,"일체형압항선 고려105호의 압항부선 해양105호, 어선 대왕호 충돌사건",35.79361111,129.5466667
기타선,일체형압항선 디베랴1호의 압항부선 디베랴2호 준설부선 삼양3500호 충돌사건,33.47361111,126.3327778
기타선,예인선 창영1호 침몰피예인부선 오대양2011호 좌초사건,35.5575,129.465
기타선,예인선 신정601호 · 피예인부선 제6001신정호 좌초사건,34.81666667,128.1666667
기타선,부선 금신에스비2002호 화재사건,35.06638889,128.7744444
기타선,예인선 신동2008호의 피예인부선 금신에스비2002호 조력발전소 구조물 충돌사건,34.58333333,126.2183333
기타선,"예인선 케이-1호의 피예인부선 현대미포8001호, 어선 해영3호 등 2척 충돌사건",37.47138889,126.3469444
기타선,실습선 아라 어선 제101경해호 충돌사건,33.23722222,126.5663889
기타선,탐사선 탐구21호 · 유조선 209현대호 충돌사건,35.11861111,129.0544444
기타선,시험조사선 탐구21호 · 어선 영신호 충돌사건,36.58555556,129.9522222
기타선,일반부선 에스디비유1호 선원부상사건,35.97527778,126.5438889
기타선,부선 18중앙호 화재사건,37.22444444,126.625
기타선,공사작업부선 금신에스비3005호 등 3척 충돌사건,35.07666667,129.0047222
기타선,예인선 102해안의 피예인부선 성광1호 선원부상사건,34.425,127.1372222
기타선,예인선 제1태양호의 피예인부선 남광2호 전복사건,37.23583333,125.925
기타선,예인선 서진호의 피예인부선 광진6001호/조력발전소 해상구조물 접촉사건,34.55916667,126.3058333
기타선,부선 동진3호 좌초사건,36.28833333,126.5233333
기타선,파력발전소 침몰사건,33.33166667,126.1386111
기타선,예인선 제305해송호 양식장 접촉사건,35.26916667,129.2458333
기타선,부선 남광2호 좌초사건,37.61333333,125.7083333
기타선,부선 부성5001호 침수사건,35.13888889,128.63
기타선,부선 부성5001호 침수사건,34.90416667,128.6141667
기타선,예인선 연성101호의 피예인부선 목포6001호 어선 제307덕원호 충돌사건,34.17194444,125.4727778
기타선,석유제품운반선 77청해호ㆍ예인선 강남티-13호의 피예인부선 강남6003호 충돌사건,35.07027778,128.9955556
기타선,예인선 강남티-17호의 피예인부선 강남6003호 거가대교 접촉사건,35.0175,128.7277778
기타선,예인선 동명7호의 피예인부선 제101해양호 운항저해사건,34.87083333,127.6408333
기타선,화물선 코렉스여수호 예인선 강남호의 피예인부선 해양호 충돌사건,34.65611111,127.9508333
기타선,예인선 에스피피56호의 피예인부선 고려5001호 양식장 접촉,34.96111111,128.47
기타선,예인선 303형제호의 피예인부선 보령2003호 · 전마선 이동레저12호 충돌사건,35.25944444,129.2505556
기타선,예인선 1001종영호의 피예인 부선 종영6003호 · 예인선 한일5002호 충돌사건,35.09611111,129.0372222
기타선,"예인선 2000해영호의 피예인부선 해영 6001호, 낚시어선 태풍피싱호 충돌사건",35.07444444,128.7058333
기타선,부선 강남6001호 화재사건,35.04888889,129.0038889
기타선,"예인선 삼오103호,어선 금갈치2호 충돌사건",33.51666667,126.5166667
기타선,예인선 강남티-13호의 피예인부선 강남6001호 교각접촉사건,34.88333333,128.4711111
기타선,"예인선 금광9호의 피예인부선 금광10호, 어선 태성호의 피예인어선 태성13호 충돌사건",36.04805556,129.3811111
기타선,어업지도선 무궁화18호 해양오염사건,33.5275,126.5463889
기타선,"어선 용산호, 부선 6001신흥호 충돌사건",37.86944444,128.8555556
기타선,예인선 두원호ㆍ준설부선 21대양호 충돌사건,36.97305556,126.8197222
기타선,"낚시어선 참바다호, 선명미상 부선 충돌사건",34.80888889,126.3605556
기타선,부선 울산 6001호 화재사건,35.48888889,129.4422222
기타선,준설선 양승지-16호의 부선 코스코2000호 해양오염사건,36.95916667,126.8294444
기타선,부선 금신에스비3003호 해양오염사건,36.93638889,126.8519444
기타선,공사작업부선 금신에스비3005호 등 3척 충돌사건,35.07666667,129.0047222
기타선,예인선 102한진호의 피예인부선 한동호 침수사건,35.00027778,129.0669444
기타선,예인선 건민티-1호의 피예인부선 울산7001호 어선 제108덕성호 충돌사건,34.76666667,126.3
기타선,예인선 제202삼성호의 피예인부선 울산7001호 교각접촉사건,34.88388889,128.4777778
기타선,부선 울산7001호 속구손상사건,35.49166667,129.3961111
기타선,예인선 보성티-9호의 피예인부선 보성비-1호 좌초사건,35.43277778,129.3716667
기타선,일반부선 아주600호 화재사건,35.04166667,128.6558333
기타선,부선 해양7003호 침수사건,35.46083333,129.3733333
기타선,부선 삼웅지-25호 침수사건,36.93777778,126.8458333
기타선,어선 수덕호· 해군 시운전선 충돌사건,35.5,129.6666667
기타선,잠수함 유관순함 · 어선 신항호 충돌사건,35.02611111,128.7797222
기타선,"급수선 대명11호, 어선 대진호 충돌사건",34.75361111,127.7688889
기타선,부선 청양호.부선 전광7001호 충돌사건,34.77527778,126.4136111
기타선,예인선 제1세진의 피예인부선 아주호·어선 혜정호 충돌사건,34.15555556,126.1483333
기타선,예인선 제301삼양호의 피예인부선 아주호 운항저해사건,34.85111111,127.7513889
기타선,압항부선 규원1호 기타사건,35.99444444,126.7111111
기타선,예인선 태성2000호의 피예인부선 정수2001호 좌초사건,35.1025,129.0558333
기타선,부선 삼양8005호 · 예인선 101금신호의 피예인부선 해양5001호 충돌사건,35.07111111,128.7955556
기타선,예인선 안성202호의 피예인부선 해양8001호 좌초사건,37.88583333,128.8338889
기타선,어업지도선 무궁화24호 선원사망사건,35.98,126.2466667
기타선,준설선 한라펌프2호 해양오염사건,37.01666667,126.4
기타선,기타선 탐구16호 등 2척 운항저해사건,34.92416667,128.0952778
기타선,어선 제9008신광호 예인선 제301광양호의 피예인부선 신흥8001호 충돌사건,34.37166667,127.42
기타선,예인선 우성2000호의 피예인부선 삼성9호 교각접촉사건,35.15611111,126.3552778
기타선,부선 삼성9호 기타사건,36.97833333,126.775
기타선,부선 삼양8003호 좌초사건,37.47277778,130.89
기타선,일반부선 삼양8003호 좌초사건,35.45,129.35
기타선,준설선 양승지-16호 해양오염사건,36.98944444,126.7891667
기타선,부선 해양8001호 좌초사건,34.91527778,128.6144444
기타선,예인선 포스7호의 부선 오션9003호 선원실종사건,35.62166667,126.14
기타선,예인선 502성신호의 피예인부선 성신8001호 교각접촉사건,34.075,128.4666667
기타선,예인선 세아티1호 및 피예인부선 세아9002호 · 일반화물선 클리비아호 충돌사건,35.66388889,129.5863889
기타선,준설선 이수피2호 화재사건,36.935,126.8519444
기타선,"예인선 제305해송호, 피예인부선 디씨지 1호 충돌사건",34.04333333,125.1308333
기타선,부선 와이케이지25호 화재사건,35.09083333,129.825
기타선,"일체형압항부선 발안5호, 압항부선 발안6호 운항저해사건",36.99944444,126.6891667
기타선,예인선 금강호의 피예인부선 재원8003호.예인선 포스코의 피예인부선 중앙호 충돌사건,35.25555556,125.9777778
기타선,준설선 57남해호 침수사건,37.415,129.2033333
기타선,"어선 재원호, 부선 신흥9003호 충돌사건",34.58166667,127.7077778
기타선,예인선 303우선호의 피예인부선 현대14호 침몰사건,35.06666667,125.9861111
기타선,부선  9001신흥호 부선 세?102호 기타 사건,35.09888889,129.1038889
기타선,부선10001현대보령호 등 2척 침수사건,35.0925,129.0725
기타선,케미컬 운반선 디에스하나호 기관손상사건,34.99888889,129.2466667
기타선,예인선 우성2000호의 피예인부선 동성10001호 선원부상사건,34.46361111,127.8213889
기타선,부선 동성10001호 침수사건,37.49138889,129.1269444
기타선,"군함 박동진함, 어선 제808서창호 충돌사건",34.80833333,125.6175
기타선,부선 해양10001호 침수사건,34.34166667,127.105
기타선,공사작업부선 금신에스비3005호 등 3척 충돌사건,35.07666667,129.0047222
기타선,예인선 제301조양호의 피예인부선 모아썬12001호.부선 매래9003호 충돌사건,34.88472222,127.6327778
기타선,부선 미래9003호 화재사건,37.36944444,126.5563889
기타선,예인선 울산705호의 피예인부선 울산10001호 교각접촉사건,35.08111111,128.4663889
기타선,예인선 제301조양호의 피예인부선 모아썬12001호.부선 매래9003호 충돌사건,34.88472222,127.6327778
기타선,석유제품운반선 에프씨 빅토리.예인선 모아호의 피예인부선 모아썬 12001호 충돌사건,34.83388889,127.8
기타선,부선 모아썬12001호 선원부상사건,34.29527778,126.9475
기타선,예인선 모아호의 피예인부선 모아썬12001호 좌초사건,34.56611111,126.3138889
기타선,예인선 모아호의 피예인부선 모아썬12001호 침수사건,36.54527778,126.1558333
기타선,"국제여객선 씨다오호, 준설선 한진영종호 충돌사건",35.98,126.6266667
기타선,예인선 현진케이에스5호의 피예인부선 현진케이에스1호 침몰사건,35.1025,126.0227778
기타선,부선 트윈스타2호 부표접촉사건,37.49305556,126.6186111
기타선,화물및카페리선 세주프런티어호/기타선 해천마린2호 충돌사건,33.55,126.5666667
기타선,예인선 한국1호의 피예인부선 한국11호 화재사건,34.66916667,128.045
기타선,예인선 201해송호의 피예인부선 마린1호 양식장 접촉사건,34.58333333,126.2666667
기타선,예인선 대신호의 피예인부선 부건호 어선 신일호 충돌사건,34.42083333,127.9875
기타선,카페리여객선 씨스타크루즈 경비함정 3012함 충돌사건,33.52777778,126.5419444
기타선,"해경함 3010함, 어선 제2장광호 충돌사건",35.97555556,126.5583333
기타선,예인선 동명11호의 피예인부선 에스디2100호 침수사건,34.33333333,126.1333333
기타선,예인선 제301조양호의 피예인부선 일조1호 부선 신흥1001호 충돌사건,34.85722222,126.1727778
기타선,어업지도선 201무안호/어선 일승호 충돌사건,34.78444444,126.3894444
기타선,부선 태화12호 해양오염사건,36.78666667,126.1402778
기타선,"예인선 포스7호의 피예인부선 오션9003호, 어선 203진성호 충돌사건",36.07138889,126.1144444
기타선,부선 오션9003호 기타사건,37.00944444,126.7405556
기타선,예인선 건민티-5호 등 2척 좌초사건,35.08333333,126.1533333
기타선,산적운반선 크리스틴 에이비호.예인선 허브 가젤의 피예인부선 스틸 허브-19 충돌사건,34.4,125.5666667
기타선,부선 대왕1호 기타사건,35.09305556,129.0744444
기타선,카페리여객선 한려페리호/부선 금신에프씨150호 충돌사건,33.41527778,126.2580556
기타선,"예인선 제이엠티1호, 피에인부선 제이엠12001호 양식장접촉사건",35.75416667,126.4894444
기타선,"어선 화성호, 부선 동원102호 충돌사건",37.41666667,126.5777778
기타선,압항예부선 101삼봉 102삼봉 해양오염사건,35.19388889,128.5902778
기타선,어선 신양9호/무등록 부선 충돌사건,34.98333333,126.3544444
기타선,부선 왕산호 침수사건,37.36055556,126.5561111
기타선,압항부선 아주22호 해양오염사건,37.01388889,126.7902778
기타선,"모래채취선 대진2호, 어선 쿼린유(QiuLinYu)820007호 충돌사건",34.5675,128.6180556
기타선,예인선 창영3004호의 피예인부선 건민1700호 · 예인선 보고1호 충돌사건,34.50111111,128.0875
기타선,예인선 대흥6호의 피예인부선 대흥5호 좌초사건,33.4725,126.3333333
기타선,예인선 티301금용호의 피예인부선 금용1600호어선 제88창원호 충돌사건,34.95,125.7
기타선,일반부선 한국에스피1500호 화재사건,37.50194444,126.5819444
기타선,부선 일조1호 침수사건,35.98472222,126.55
기타선,일체형압항선 202대양호압항부선 제202대양 좌초사건,33.23416667,126.5666667
기타선,예인선 오양1호의 피예인부선 해안피11호 운항저해사건,34.91222222,127.7972222
기타선,예인선 재원2호의 피예인부선 재원12000호 어선 우승호 충돌사건,34.82361111,125.625
기타선,예인선 107금용호의 피예인부선 금용1700호 · 화물선 SM YANTIAN(에스엠 양시앙) 충돌사건,35.05888889,129.0319444
기타선,부선 흥우8400호 화재사건,34.92638889,128.0722222
기타선,예인선 신화호의 피예인부선 명진20001호 어선 루원위53661호 충돌사건,32.47055556,125.0127778
기타선,기타선 리스폰더 화재사건,34.10611111,128.5325
기타선,예인선 모아호의 피예인부선 모아썬12001호.어선 매일호 충돌사건,34.26666667,126.55
기타선,작업선 세계로호 해양오염사건,34.98,128.6572222
기타선,기타선 세계로호 부유물감김사건,33,124.8
기타선,예인선 대상 프론더어의 피예인부선 세방20001호.어선 제206동양호 충돌사건,34.37055556,127.7755556
기타선,부선 흥우8400 침몰사건,34.82666667,128.8277778
기타선,"어선 제502남양호, 미군함 레이크 샴플레인(LAKE CHAMPLAIN) 충돌사건",36.36666667,130.9
기타선,부선 대봉호 화재사건,34.89888889,127.7616667
기타선,여객선 레드스타 ·  부선 컨벤션크루즈 충돌사건,35.10444444,129.0419444
기타선,압항부선 제103삼일호어획물운반선 시앙하이린 8 충돌사건,38.21055556,128.5977778
기타선,군함 마라도함 · 원양어선 제718오룡호 충돌사건,35.08027778,129.1283333
기타선,"석유제품운반선 제3대양호, 항로표지선 창명1호 등 2척 충돌사건",34.72472222,127.7133333
기타선,"석유제품운반선 제3대양호, 항로표지선 창명1호 등 2척 충돌사건",34.72472222,127.7133333
기타선,케미칼 운반선 엔씨씨아바호 선원부상사건,35.35861111,129.4694444
기타선,석유제품운반선 한유코리아호 · 일반부선 현대비1012호 충돌사건,35.52027778,129.3755556
