선박용도(통계용),사건명,위도,경도
유조선,케미컬운반선 나비그8 스카이 부두 접촉사건,35.51694444,129.38
유조선,석유제품운반선 스톨트줄루(STOLT ZULU) 해양오염사건,35.50305556,129.3891667
유조선,액체화학품산적운반선 네이브 코스모스 어구손상사건,36.41666667,125.6666667
유조선,석유제품운반선 오션에이스호 선원사망사건,35.50055556,129.3733333
유조선,석유제품운반선 아전트선라이즈.어선 제링유26938 충돌사건,32.5,126.7833333
유조선,"어선 대신호, 액체화학품산적운반선 하피니아 말라카 충돌사건",36.74972222,125.9269444
유조선,석유제품운반선 프리마엑스피호 해양오염사건,35.48333333,129.3833333
유조선,석유제품운반선 스톨트펄서베런스(STOLT PERSEVERANCE) 해양오염사건,35.44222222,129.3611111
유조선,유조선 파볼라 기관손상사건,34.75444444,127.7805556
유조선,케미컬운반선 스톨트그로앤랜드 폭발사건,35.51333333,129.3955556
유조선,석유제품운반선 스카조치니 모스트 해양오염사건,37.00083333,126.7791667
유조선,석유제품운반선 스카조크니모스트(SKAZOCHNYJ MOST) 화재사건,35.03666667,129.0497222
