선박용도(통계용),사건명,위도,경도
여객선,여객선 향설란 기관손상사건,37.29055556,126.0113889
여객선,여객선 샹쉐란 부두접촉사건,37.42083333,126.5977778
여객선,여객선 오리엔탈펄6 해양오염사건,37.4525,126.5947222
여객선,"국제여객선 씨다오호, 준설선 한진영종호 충돌사건",35.98,126.6266667
여객선,국제여객선 화동명주6 기관손상사건,37.085,126.2697222
여객선,여객선 실버클라우드호 화재사건,33.6,126.5833333
여객선,여객선 한일골드스텔라 부두접촉사건,33.52444444,126.5427778
여객선,국제여객선 천인 기관손상사건,37.08972222,125.3722222
여객선,국제여객선 뉴골든브릿지2 기관손상사건,37.2275,124.5077778
여객선,여객선 뉴골든브리지7 화재사건,37.46944444,126.6222222
여객선,시운전선 웨스트 드레이코 등 2척 기타사건,34.96944444,128.5855556
여객선,시운전선 웨스트 드레이코 등 2척 기타사건,34.96944444,128.5855556
