선박용도(통계용),사건명,위도,경도
예인선,예인선 창우1호 작업원부상사건,36.25,130.1833333
예인선,예인선 제53창영호 선원사망사건,35.05722222,128.7694444
예인선,예인선 101태화호 화재사건,35.39111111,129.3983333
예인선,예인선 동화1호.예인선 울산107호 부선 창조 퀸9001호 충돌사건,34.53888889,126.35
예인선,예인선 울산107호 화재사건,35.51666667,129.4333333
예인선,예인선 창일201호 기관손상사건,36.03333333,129.6
예인선,예선 남경1호 해양오염사건,35.11861111,128.6966667
예인선,예인선 세광호 좌초사건,35.26666667,126.2333333
예인선,예인선 세광호 운항저해사건,34.93916667,127.8588889
예인선,예인선 삼흥호 조타장치손상사건,34.46666667,127.85
예인선,예인선 2001형제호 해양오염사건,34.7775,126.4025
예인선,예인선 2001형제호 해양오염사건,34.68138889,125.1975
예인선,예인선 2001형제호 선원부상사건,34.67305556,125.1980556
예인선,예인선 에이치제이호의 피예인부선 동창3500호 등부표 접촉사건,35.0725,128.7802778
예인선,예인선 희진호의 피예인부선 장원 5001호·어선 N0101한일호 충돌사건,34.66666667,128.5333333
예인선,예인선 희진호의 피예인부선 건민5001호 침수사건,35.16277778,129.205
예인선,예인선 희진호 부유물감김사건,34.55833333,126.3344444
예인선,예인선 강남티-13호의 피예인부선 강남6001호 교각접촉사건,34.88333333,128.4711111
예인선,석유제품운반선 77청해호ㆍ예인선 강남티-13호의 피예인부선 강남6003호 충돌사건,35.07027778,128.9955556
예인선,예인선 303고려호의 피예인부선 금신피-11호 침몰사건,35.34166667,125.9825
예인선,예인선 303고려호 선원부상사건,35.03416667,129.1002778
예인선,예인선 금오6호 운항저해사건,34.86027778,127.7163889
예인선,예인선 303고려호 조타장치손상사건,34.45,126.0666667
예인선,예인선 영인1호 선원부상사건,33.23472222,126.3341667
예인선,예인선 305해성호 해양오염사건,34.3725,126.1352778
예인선,예인선 강남T-9호의 피예인부선(선명미상) 침몰사건,34.61361111,128.355
예인선,예인선 제153강성호 양식장 손상사건,34.25916667,126.6894444
예인선,예인선 제153강성호 해양오염사건,34.35972222,126.82
예인선,예인선 153강성호 해양오염사건,34.73694444,126.3447222
예인선,예인선 3003삼양호 기관손상사건,35.43472222,129.4011111
예인선,예인선 삼양13호 · 화물선 한진네덜란드 충돌사건,35,128.8833333
예인선,"예인선 5001형제호, 일반화물선 신유안68 충돌사건",37.15444444,126.4886111
예인선,예인선 제5001창일호 화재사건,34.78472222,126.3672222
예인선,예인선 5001창일호 좌초사건,37.88777778,128.8161111
예인선,예인선 102에이치제이호 조타장치손상사건,34.80194444,128.7744444
예인선,예인선 연성101호 운항저해사건,36.31666667,126.45
예인선,예인선 101경원호 해양오염사건,37.45583333,126.6005556
예인선,예인선 101경원호 조타장치손상사건,37.08194444,126.6166667
예인선,예인선 영인105호 기관손상사건,34.31944444,125.6358333
예인선,예인선 303대진호 부유물감김사건,35.24972222,129.2525
예인선,예인선 제3삼양호 추진축계손상사건,37.30388889,129.88
예인선,예인선 천부1호 기관손상사건,36.08333333,129.4833333
예인선,예인선 제202삼성호의 피예인부선 울산7001호 교각접촉사건,34.88388889,128.4777778
예인선,예선 삼양505호 기관손상사건,34.99027778,128.8938889
예인선,예인선 107한성호 부유물감김사건,35.53277778,126.1313889
예인선,일체형압항선 디베랴1호의 압항부선 디베랴2호 준설부선 삼양3500호 충돌사건,33.47361111,126.3327778
